Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%


ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
